id,level_id,total_time,donuts,candy,level,progress,id Quizo,nbr Items,badge المثابرة,التركيز,النجاح,التميز,الإرتقاء,total_Time_Education,nb_mistakes,correct Question,correct_Q_Math,correct_Q_Science,correct_Q_Ar,correct_Q_Fr,Q_Best_Time,best_time_math,best_time_science,best_time_ar,best_time_fr,Q_Worst_Time,worst_time_math,worst_time_science,worst_time_ar,worst_time_fr,Q_Avg_Time,Avg_Time_math,Avg_Time__science,Avg_Time_ar,Avg_Time_fr
8714,8,0:47:31,21,350,1,0,NULL,0,4,6,0,3,,8575,12,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0
8716,4,0:06:57,9,350,1,0,NULL,0,2,6,0,4,,2373,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
8718,5,0:13:18,19,500,1,0.2142857164,NULL,0,1,4,0,2,,4179,36,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0
8720,4,0:42:05,29,350,1,0,NULL,0,3,7,2,7,,9366,157,11,4,7,0,0,1,0,1,0,0,1,0,1,0,0,9,4,5,0,0
8722,4,1:16:41,22,350,1,0,4493,1,4,7,1,4,,20566,3,14,6,8,0,0,5,0,5,0,0,2,2,0,0,0,7,4,3,0,0
8728,3,0:10:26,17,350,1,0,4496,1,1,2,1,7,,2086,0,8,7,1,0,0,2,2,0,0,0,0,0,0,0,0,6,5,1,0,0
8731,4,0:16:42,18,350,1,0,NULL,0,2,5,1,5,,5124,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
8733,8,0:44:25,21,350,1,0,NULL,0,3,7,1,3,,7672,33,7,2,5,0,0,0,0,0,0,0,1,0,1,0,0,6,2,4,0,0
8735,6,0:19:53,19,350,1,0,NULL,0,0,0,0,0,,4704,6,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0
8738,8,0:37:06,33,350,1,0,4503,1,3,5,1,7,,2611,33,9,0,9,0,0,1,0,1,0,0,0,0,0,0,0,8,0,8,0,0
8742,8,0:08:16,25,600,1,0.50000006,4505,1,0,2,1,3,,2002,11,6,0,6,0,0,1,0,1,0,0,0,0,0,0,0,5,0,5,0,0
8752,8,0:42:34,67,1331,2,0.2750000358,4510,3,3,6,1,7,1,2079,1,13,2,11,0,0,8,0,8,0,0,0,0,0,0,0,5,2,3,0,0
8756,8,2:28:27,65,1175,1,0,NULL,0,7,7,1,7,,6762,13,16,11,5,0,0,1,1,0,0,0,1,0,1,0,0,14,10,4,0,0
8760,3,0:01:27,1,350,1,0,NULL,0,0,1,0,0,,441,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8763,6,1:01:11,44,350,1,0.1071428657,4516,1,4,7,4,7,,9639,45,20,0,20,0,0,1,0,1,0,0,2,0,2,0,0,17,0,17,0,0
8764,8,0:53:29,33,350,1,0,NULL,0,3,7,2,6,,5817,10,14,0,14,0,0,1,0,1,0,0,2,0,2,0,0,11,0,11,0,0
8766,6,0:55:15,32,350,1,0,NULL,0,3,7,4,6,,9674,19,9,9,0,0,0,0,0,0,0,0,2,2,0,0,0,7,7,0,0,0
8767,5,0:12:19,18,350,1,0,NULL,0,1,3,2,3,,3045,7,11,0,11,0,0,2,0,2,0,0,0,0,0,0,0,9,0,9,0,0
8768,3,0:04:59,9,525,1,0,4520,1,0,2,1,7,,532,4,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0
8773,7,0:03:35,2,350,1,0,NULL,0,0,0,0,0,,210,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8775,5,0:00:49,3,350,1,0,NULL,0,0,1,0,2,,175,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8783,8,0:06:39,7,350,1,0,NULL,0,2,5,0,2,,854,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8796,6,1:36:32,68,1699,2,0.3500000536,4537,3,5,7,4,7,1,5621,43,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0
8806,3,0:19:10,39,1150,1,0,NULL,0,2,5,3,7,,3374,9,13,1,12,0,0,5,1,4,0,0,0,0,0,0,0,8,0,8,0,0
8814,4,1:59:37,30,350,1,0,NULL,0,6,7,0,7,,23345,2,7,7,0,0,0,0,0,0,0,0,4,4,0,0,0,3,3,0,0,0
8818,8,0:19:12,16,350,1,0,NULL,0,2,5,1,2,,6706,20,7,0,7,0,0,0,0,0,0,0,2,0,2,0,0,5,0,5,0,0
8822,4,0:58:27,69,350,2,0.3500000536,4550,1,0,0,0,0,,10374,23,15,4,11,0,0,1,1,0,0,0,1,1,0,0,0,13,2,11,0,0
8826,8,0:05:44,7,350,1,0,NULL,0,3,7,0,2,,1281,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8834,3,0:01:56,2,350,1,0,NULL,0,0,0,0,1,,651,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
8838,7,0:08:29,4,350,1,0,NULL,0,0,2,0,3,,1358,16,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
8840,3,0:09:51,15,350,1,0,NULL,0,1,3,1,2,,2968,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
8842,4,0:02:00,3,350,1,0,NULL,0,0,2,0,0,,560,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8851,6,0:04:40,1,350,1,0,NULL,0,0,2,0,0,,1449,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8865,5,0:16:32,41,350,1,0.607142866,4578,1,2,4,1,6,,4445,4,10,10,0,0,0,7,7,0,0,0,0,0,0,0,0,3,3,0,0,0
8867,5,0:07:19,11,350,1,0,NULL,0,0,2,0,4,,2688,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
8873,6,0:07:26,5,350,1,0,4583,1,1,4,0,0,,1211,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
8879,8,0:03:35,9,899,1,0.178571433,4586,2,0,1,0,6,,511,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8882,3,1:06:38,39,350,1,0,NULL,0,4,7,3,7,,19544,22,17,5,12,0,0,0,0,0,0,0,4,0,4,0,0,13,5,8,0,0
8886,3,0:10:47,27,350,1,0.5357143283,NULL,0,1,3,1,2,,3339,7,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,6,6,0,0,0
8891,7,0:08:39,1,350,1,0,NULL,0,1,3,0,0,,3507,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8896,8,0:01:25,5,350,1,0,NULL,0,0,0,0,3,,469,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8900,3,0:13:50,39,350,1,0.5000000596,4597,1,1,3,2,7,,3346,4,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,0,0
8902,8,0:10:07,6,350,1,0,NULL,0,1,3,0,7,,623,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
8910,8,4:51:14,93,350,1,0,NULL,0,9,7,3,7,,27622,31,42,34,8,0,0,0,0,0,0,0,7,3,4,0,0,35,31,4,0,0
8912,5,0:26:22,11,350,1,0,4603,1,2,6,0,2,,4228,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
8916,7,0:14:39,7,474,1,0.1428571492,4605,1,1,2,0,1,,1246,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8921,3,0:01:30,1,350,1,0,NULL,0,0,0,0,0,,273,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8923,5,0:35:31,25,350,1,0.5000000596,NULL,0,3,4,0,3,,9597,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
8926,3,0:34:00,36,675,1,0.5357143,4610,1,3,7,3,7,,3038,5,7,7,0,0,0,1,1,0,0,0,2,2,0,0,0,4,4,0,0,0
8927,8,0:01:56,6,350,1,0,NULL,0,0,1,0,4,,735,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8930,8,0:17:18,12,350,1,0,NULL,0,1,3,0,3,,3339,26,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
8931,3,0:07:02,15,350,1,0,NULL,0,0,2,1,5,,1904,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
8936,3,0:00:47,2,350,1,0,NULL,0,0,0,0,1,,119,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8941,8,0:13:01,14,350,1,0,NULL,0,1,3,1,5,,3220,12,6,0,6,0,0,0,0,0,0,0,1,0,1,0,0,5,0,5,0,0
8944,3,0:25:19,39,350,1,0,NULL,0,3,6,3,7,,7966,49,19,7,12,0,0,1,0,1,0,0,0,0,0,0,0,18,7,11,0,0
8945,6,0:43:22,38,350,1,0,NULL,0,3,4,2,7,,8666,10,32,10,6,0,0,1,0,1,0,0,0,0,0,0,0,31,10,5,0,0
8950,3,0:26:52,55,1050,2,0.1000000015,4624,1,2,5,2,5,1,5887,14,15,7,8,0,0,0,0,0,0,0,1,1,0,0,0,14,6,8,0,0
8962,3,0:04:31,5,350,1,0,NULL,0,0,2,0,1,,1358,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
8963,7,0:09:20,2,350,1,0,NULL,0,1,3,0,0,,3255,2,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
8967,6,0:04:42,4,350,1,0,NULL,0,0,1,0,0,,1050,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8968,4,0:10:47,6,350,1,0,NULL,0,1,2,0,2,,2849,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
8970,3,0:42:07,44,350,1,0,NULL,0,2,2,0,2,,3969,8,14,6,8,0,0,2,1,1,0,0,0,0,0,0,0,12,5,7,0,0
8972,4,0:06:57,9,350,1,0,NULL,0,1,2,0,7,,1120,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
8974,8,0:01:13,6,700,1,0,4637,1,0,0,0,4,,378,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8976,3,0:05:16,14,350,1,0,NULL,0,0,2,1,5,,1477,2,6,6,0,0,0,2,2,0,0,0,1,1,0,0,0,3,3,0,0,0
8978,5,0:39:44,43,350,1,0,NULL,0,3,4,3,5,,11354,38,23,3,20,0,0,2,0,2,0,0,2,2,0,0,0,19,1,18,0,0
8981,8,0:11:53,7,350,1,0,NULL,0,1,4,0,2,,4060,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9001,8,0:07:20,14,350,1,0,NULL,0,1,2,1,5,,1232,3,4,0,4,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0
9008,8,1:48:45,101,1499,3,0.0166666675,4657,4,5,7,1,7,2,14987,68,24,16,8,0,0,2,1,1,0,0,3,0,3,0,0,19,15,4,0,0
9015,8,0:15:56,50,746,1,0.9999998,4661,2,1,4,2,3,,1876,8,11,0,11,0,0,5,0,5,0,0,0,0,0,0,0,6,0,6,0,0
9017,6,0:02:32,5,350,1,0,NULL,0,0,2,0,5,,938,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9023,8,0:17:19,7,350,1,0,NULL,0,2,4,0,4,,2107,20,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
9034,4,0:07:15,11,350,1,0,NULL,0,0,2,0,7,,567,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9040,8,0:02:24,5,350,1,0,NULL,0,0,2,0,1,,847,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9046,6,0:03:45,5,350,1,0,NULL,0,0,2,0,2,,1288,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9061,8,0:57:33,55,3674,2,0.1000000015,4683,6,4,7,3,6,1,7511,21,16,0,16,0,0,0,0,0,0,0,2,0,2,0,0,14,0,14,0,0
9066,6,0:01:51,5,350,1,0,NULL,0,0,2,0,4,,693,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9068,3,0:05:36,13,350,1,0,NULL,0,0,2,1,5,,1036,4,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0
9075,3,0:10:07,15,350,1,0,NULL,0,1,3,1,5,,3584,1,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,6,6,0,0,0
9077,3,0:20:33,36,675,1,0,4692,1,2,5,3,7,,5677,8,17,7,10,0,0,2,2,0,0,0,0,0,0,0,0,15,5,10,0,0
9079,5,0:31:40,24,350,1,0,NULL,0,1,4,0,1,,6475,63,9,4,5,0,0,2,0,2,0,0,1,0,1,0,0,6,4,2,0,0
9087,8,0:03:48,6,350,1,0,NULL,0,0,2,0,2,,1169,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9089,3,0:06:38,10,350,1,0,NULL,0,0,2,1,7,,2121,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
9092,6,0:03:37,7,350,1,0,NULL,0,0,1,0,2,,1022,0,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0
9096,6,0:03:56,5,350,1,0,NULL,0,0,2,0,7,,658,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9101,6,0:36:05,20,2089,1,0.178571433,4705,5,3,7,1,7,,2653,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
9103,4,0:37:42,21,350,1,0,NULL,0,3,7,1,6,,11123,17,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,0,0
9109,8,0:05:20,5,350,1,0,4709,1,0,2,0,7,,924,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
9111,4,0:11:13,8,350,1,0,NULL,0,1,4,1,1,,3983,18,5,0,5,0,0,0,0,0,0,0,1,0,1,0,0,4,0,4,0,0
9116,8,0:03:10,5,350,1,0,NULL,0,0,2,0,2,,532,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9123,5,0:10:11,5,350,1,0,NULL,0,1,3,1,1,,3206,48,5,0,5,0,0,0,0,0,0,0,3,0,3,0,0,2,0,2,0,0
9134,3,0:14:17,16,350,1,0,NULL,0,1,2,0,3,,4466,7,7,6,1,0,0,0,0,0,0,0,4,3,1,0,0,3,3,0,0,0
9135,8,0:08:32,5,675,1,0,NULL,0,1,3,0,4,,553,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9151,3,0:05:59,15,350,1,0,NULL,0,0,2,1,5,,1561,1,7,7,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,0,0,0
9154,5,0:09:57,20,350,1,0,NULL,0,1,3,2,2,,2121,12,13,0,13,0,0,7,0,7,0,0,0,0,0,0,0,6,0,6,0,0
9158,6,0:30:10,61,572,2,0.2250000238,4736,1,3,5,2,7,1,4669,70,12,4,8,0,0,3,1,2,0,0,0,0,0,0,0,9,3,6,0,0
9171,3,0:16:15,9,350,1,0,NULL,0,1,3,1,3,,6230,0,5,5,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0
9173,7,0:05:41,3,350,1,0,NULL,0,0,2,0,2,,1582,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
9175,3,0:20:03,24,350,1,0,NULL,0,2,5,2,7,,5523,52,10,0,10,0,0,0,0,0,0,0,1,0,1,0,0,9,0,9,0,0
9177,8,0:06:22,7,350,1,0,NULL,0,2,5,0,1,,798,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9186,3,0:01:58,2,350,1,0,NULL,0,0,0,0,0,,371,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9196,8,0:02:15,5,350,1,0,4758,1,0,2,0,2,,434,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9200,8,0:41:17,64,1300,2,0.2750000358,4760,3,3,7,2,7,1,5894,61,14,1,13,0,0,1,0,1,0,0,2,0,2,0,0,11,1,10,0,0
9202,3,0:04:21,1,350,1,0,NULL,0,0,2,0,0,,679,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9204,6,1:17:27,62,350,1,0,NULL,0,4,7,2,7,,4893,21,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0
9207,6,1:01:39,64,350,1,0,NULL,0,4,7,4,7,,12677,102,22,9,13,0,0,7,0,7,0,0,1,1,0,0,0,14,8,6,0,0
9210,7,0:16:48,10,350,1,0.03571428731,4766,1,1,3,0,1,,1057,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9211,4,0:37:38,28,350,1,0,NULL,0,3,3,1,7,,11585,27,14,6,8,0,0,0,0,0,0,0,2,2,0,0,0,12,4,8,0,0
9218,5,0:27:21,23,350,1,0.3928571939,4771,1,2,5,0,3,,5894,30,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0
9229,3,0:01:09,2,350,1,0,NULL,0,0,0,0,1,,245,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9238,8,0:09:02,7,350,1,0,NULL,0,1,4,0,1,,3213,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9240,3,0:57:35,70,500,2,0.4000000656,4783,1,4,7,3,7,1,833,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
9250,4,0:04:16,8,350,1,0,NULL,0,0,1,1,7,,896,21,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0
9259,3,0:15:00,4,350,1,0,NULL,0,0,0,0,0,,2058,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
9266,8,0:09:07,7,350,1,0,NULL,0,0,2,0,1,,3360,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9269,7,0:05:17,1,350,1,0,NULL,0,0,2,0,0,,1799,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9279,6,0:03:39,5,350,1,0,NULL,0,0,2,0,2,,1071,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9281,3,0:06:18,14,350,1,0,NULL,0,0,2,1,5,,1302,0,6,6,0,0,0,1,1,0,0,0,0,0,0,0,0,5,5,0,0,0
9286,3,0:08:22,5,375,1,0.1071428657,4810,1,0,1,0,0,,861,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
9289,7,0:25:39,9,1109,1,0.1785714328,4812,2,2,4,0,2,,1855,4,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0
9295,8,0:04:15,6,350,1,0,NULL,0,0,2,0,2,,931,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9298,8,0:07:00,13,800,1,0.25,4816,2,1,2,0,1,,966,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9301,8,0:10:08,6,400,1,0,NULL,0,1,3,0,4,,616,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
9303,8,0:12:51,11,350,1,0.214285716,4819,1,1,3,0,2,,560,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9306,3,0:07:54,15,350,1,0,NULL,0,0,2,1,6,,2646,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
9310,8,4:33:56,108,3200,3,0.15,4823,9,9,7,3,7,2,20923,52,35,19,16,0,0,3,2,1,0,0,5,3,2,0,0,27,14,13,0,0
9320,3,0:26:13,40,350,1,0,NULL,0,2,6,4,7,,5782,34,20,7,13,0,0,4,1,3,0,0,0,0,0,0,0,16,6,10,0,0
9324,5,0:02:51,1,350,1,0,4830,1,0,1,0,1,,385,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
9328,3,0:05:57,9,350,1,0,NULL,0,1,2,1,3,,1974,5,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0
9334,5,0:03:48,4,350,1,0,NULL,0,0,2,0,0,,1435,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9345,8,0:02:06,7,350,1,0,4842,1,1,3,0,4,,329,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9352,8,0:06:57,7,350,1,0,NULL,0,1,3,0,1,,2478,9,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
9359,8,0:06:03,14,350,1,0,NULL,0,1,2,1,7,,763,1,6,0,6,0,0,5,0,5,0,0,0,0,0,0,0,1,0,1,0,0
9364,4,0:23:32,21,350,1,0,NULL,0,2,6,1,7,,6433,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
9370,8,0:03:21,6,350,1,0,NULL,0,0,2,0,2,,721,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9371,6,0:08:16,11,350,1,0,NULL,0,2,5,0,2,,3038,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
9373,8,0:02:11,6,350,1,0,NULL,0,0,1,0,1,,868,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9379,8,0:12:01,14,350,1,0,NULL,0,2,4,1,4,,217,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9381,8,0:07:03,7,350,1,0,NULL,0,2,5,0,2,,2065,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9383,3,0:10:49,3,350,1,0,NULL,0,1,3,0,0,,1750,1,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0
9386,3,0:50:40,36,350,1,0,NULL,0,3,5,1,3,,13895,9,15,6,9,0,0,1,0,1,0,0,10,4,6,0,0,4,2,2,0,0
9393,5,0:02:57,6,350,1,0,NULL,0,0,1,0,2,,1078,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9395,4,0:28:12,33,350,1,0,NULL,0,2,6,4,4,,3129,30,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0
9408,4,0:29:32,18,350,1,0,NULL,0,3,5,1,1,,5089,26,8,1,7,0,0,1,0,1,0,0,1,0,1,0,0,6,1,5,0,0
9412,6,0:04:46,5,350,1,0,NULL,0,0,2,0,4,,1288,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9414,4,0:18:44,16,350,1,0,NULL,0,2,5,0,2,,6790,1,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0
9422,8,0:03:54,5,350,1,0,NULL,0,1,2,0,2,,700,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9424,8,0:13:39,6,350,1,0,NULL,0,1,4,0,2,,1183,2,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
9426,6,0:31:40,55,1497,2,0.1000000015,4891,3,3,4,2,7,1,3535,3,6,3,3,0,0,5,2,3,0,0,0,0,0,0,0,1,1,0,0,0
9427,3,0:46:18,70,1771,2,0.3250000477,4892,1,3,5,3,7,1,1470,2,6,4,2,0,0,2,1,1,0,0,0,0,0,0,0,4,3,1,0,0
9429,8,0:13:15,6,350,1,0,NULL,0,2,5,0,0,,5474,16,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9431,6,0:27:15,21,350,1,0.1428571492,4894,1,3,5,1,7,,4732,1,12,12,0,0,0,9,9,0,0,0,0,0,0,0,0,3,3,0,0,0
9433,8,0:02:38,5,350,1,0,NULL,0,0,1,0,1,,896,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9435,3,0:00:53,2,350,1,0,NULL,0,0,0,0,2,,175,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9441,3,0:03:42,15,350,1,0,NULL,0,0,1,1,7,,938,0,7,7,0,0,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0
9442,3,0:26:10,37,350,1,0,NULL,0,2,4,2,5,,5726,48,20,8,12,0,0,4,1,3,0,0,0,0,0,0,0,16,7,9,0,0
9444,6,0:49:38,45,350,1,0,NULL,0,3,7,2,6,,12908,62,19,5,14,0,0,2,2,0,0,0,2,1,1,0,0,15,2,13,0,0
9458,3,0:02:10,3,350,1,0,NULL,0,0,0,0,1,,399,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
9463,8,0:03:14,5,350,1,0,NULL,0,0,2,0,3,,833,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9466,7,0:41:55,22,350,1,0,NULL,0,3,4,3,4,,3899,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9478,7,0:14:25,10,350,1,0,NULL,0,1,4,2,6,,350,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9488,8,0:01:16,5,350,1,0,NULL,0,0,0,0,3,,378,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9495,7,0:15:38,2,350,1,0,NULL,0,3,7,0,1,,1575,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9506,6,0:02:37,4,350,1,0,NULL,0,0,1,0,0,,763,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9517,7,0:07:45,1,350,1,0,NULL,0,1,3,0,0,,3101,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9522,5,0:04:47,4,350,1,0,NULL,0,0,1,0,1,,1358,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
9544,4,0:07:11,5,350,1,0,NULL,0,0,2,0,0,,2513,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
9561,8,0:20:08,36,1550,1,0.7142857,4969,3,2,5,1,7,,1960,6,8,0,8,0,0,2,0,2,0,0,0,0,0,0,0,6,0,6,0,0
9571,6,1:51:24,126,5714,3,0.5166668296,4974,13,5,7,5,7,2,8869,40,24,4,20,0,0,1,1,0,0,0,1,0,1,0,0,22,3,19,0,0
9575,7,0:06:57,4,350,1,0,NULL,0,0,2,0,2,,1176,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9577,8,0:27:46,14,350,1,0,NULL,0,3,5,0,4,,2289,22,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0
9581,8,0:30:19,28,350,1,0,NULL,0,3,6,2,7,,2702,12,12,0,12,0,0,4,0,4,0,0,0,0,0,0,0,8,0,8,0,0
9589,5,1:08:39,37,450,1,0,NULL,0,4,7,3,7,,25445,164,16,8,8,0,0,1,0,1,0,0,3,0,3,0,0,12,8,4,0,0
